Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1755064190,08_13_2025_11_19_50,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,2629855,7481,2.882 Gbps,29 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-290,0,3884441,4020364,2560,0.0,0,0,0,0
1755064190,08_13_2025_11_19_50,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,2629855,7481,2.882 Gbps,29 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-290,0,3884441,4020364,2560,0.0,0,0,0,0
1755064197,08_13_2025_11_19_57,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,2629855,7481,2.882 Gbps,29 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-290,0,3659254,3790701,4026,0.0,0,0,0,0
1755064197,08_13_2025_11_19_57,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,10737607,16539,2.594 Gbps,29 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-290,0,3659254,3790701,4026,0.0,0,0,0,0
1755064202,08_13_2025_11_20_02,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,10737607,16539,2.594 Gbps,29 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-290,0,3512938,3630998,5385,0.0,0,0,0,0
1755064202,08_13_2025_11_20_02,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,10737607,16539,2.594 Gbps,29 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-290,0,3512938,3630998,5385,0.0,0,0,0,0
1755064208,08_13_2025_11_20_08,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,20386398,30652,2.594 Gbps,29 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-290,0,3498422,3613248,7911,0.0,0,0,0,0
1755064208,08_13_2025_11_20_08,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,20386398,30652,2.594 Gbps,29 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-290,0,3498422,3613248,7911,0.0,0,0,0,0
1755064214,08_13_2025_11_20_14,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,25900339,37454,2.594 Gbps,1729 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-289,1,3493363,3599629,9417,0.0,0,0,0,0
1755064214,08_13_2025_11_20_14,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.13.wlan0,25900339,37454,2.594 Gbps,1729 Mbps,-54 dBm,18:A9:ED:33:68:48,802.11abgn-BE 20 1x1,70:15:fb:0f:ea:5b,307,-289,1,3493363,3599629,9417,0.0,0,0,0,0
