Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1758022515,09_16_2025_17_05_15,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,3269206,38437,144.4 Mbps,13 Mbps,-57 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022515,09_16_2025_17_05_15,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,4599479,56923,144.4 Mbps,6.5 Mbps,-57 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022520,09_16_2025_17_05_20,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,6670551,101738,144.4 Mbps,6.5 Mbps,-58 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022520,09_16_2025_17_05_20,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,6670551,101738,144.4 Mbps,6.5 Mbps,-58 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022525,09_16_2025_17_05_25,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,8213408,129283,144.4 Mbps,13 Mbps,-58 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022525,09_16_2025_17_05_25,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,8163987,133605,144.4 Mbps,6.5 Mbps,-57 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022530,09_16_2025_17_05_30,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,8964618,156262,130 Mbps,19.5 Mbps,-57 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022530,09_16_2025_17_05_30,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,8964618,156262,130 Mbps,19.5 Mbps,-57 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022535,09_16_2025_17_05_35,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,9471380,173318,144.4 Mbps,19.5 Mbps,-58 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022535,09_16_2025_17_05_35,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,9737292,172534,144.4 Mbps,19.5 Mbps,-58 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
1758022540,09_16_2025_17_05_40,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2001,9941666,177755,144.4 Mbps,26 Mbps,-58 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:c6:f4,11,0,0,0,0,0,0,0,0,0,0
