Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1758174592,09_18_2025_11_19_52,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,901502748,920267325,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,0,0,0,0,0,0.0,0,0,0,0
1758174592,09_18_2025_11_19_52,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,901502748,920267325,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,0,0,0,0,0,0.0,0,0,0,0
1758174597,09_18_2025_11_19_57,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,13030641,118182,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,9,3,70409,72490,8,0.0,0,0,0,0
1758174597,09_18_2025_11_19_57,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,13030641,118182,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,9,3,70409,72490,8,0.0,0,0,0,0
1758174603,09_18_2025_11_20_03,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,13030641,118182,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,147,16,84455,86878,46,0.0,0,0,0,0
1758174603,09_18_2025_11_20_03,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,13030641,118182,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,147,16,84455,86878,46,0.0,0,0,0,0
1758174608,09_18_2025_11_20_08,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,22410781,207019,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,382,24,97636,101186,95,0.0,0,0,0,0
1758174608,09_18_2025_11_20_08,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,22410781,207019,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,382,24,97636,101186,95,0.0,0,0,0,0
1758174613,09_18_2025_11_20_13,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,23714466,201958,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,606,19,101449,105076,142,0.0,0,0,0,0
1758174613,09_18_2025_11_20_13,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,23714466,201958,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,606,19,101449,105076,142,0.0,0,0,0,0
1758174618,09_18_2025_11_20_18,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,23714466,201958,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,922,39,104197,107732,191,0.0,0,0,0,0
1758174618,09_18_2025_11_20_18,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,23714466,201958,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,922,39,104197,107732,191,0.0,0,0,0,0
1758174623,09_18_2025_11_20_23,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,30098284,217226,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,1281,31,105418,108812,239,0.0,0,0,0,0
1758174623,09_18_2025_11_20_23,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,30098284,217226,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,1281,31,105418,108812,239,0.0,0,0,0,0
1758174628,09_18_2025_11_20_28,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,30784513,225747,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,1989,52,105592,108846,285,0.0,0,0,0,0
1758174628,09_18_2025_11_20_28,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,30784513,225747,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,1989,52,105592,108846,285,0.0,0,0,0,0
1758174633,09_18_2025_11_20_33,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,30784513,225747,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,3001,108,105830,108973,331,0.0,0,0,0,0
1758174633,09_18_2025_11_20_33,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,30784513,225747,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,3001,108,105830,108973,331,0.0,0,0,0,0
1758174638,09_18_2025_11_20_38,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,31501365,241410,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,4101,97,106391,110303,379,0.0,0,0,0,0
1758174638,09_18_2025_11_20_38,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,31501365,241410,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,4101,97,106391,110303,379,0.0,0,0,0,0
1758174644,09_18_2025_11_20_44,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,32158753,266710,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,5017,86,106808,110539,427,0.0,0,0,0,0
1758174644,09_18_2025_11_20_44,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,32158753,266710,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,5017,86,106808,110539,427,0.0,0,0,0,0
1758174649,09_18_2025_11_20_49,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.95.wlan0,32758037,278070,144.4 Mbps,144 Mbps,-23 dBm,94:A6:7E:74:26:22,802.11abgn 20 1x1,e4:a4:71:93:70:e7,11,6290,85,107438,110964,476,0.0,0,0,0,0
