Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1760428381,10_14_2025_13_23_01,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428381,10_14_2025_13_23_01,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428386,10_14_2025_13_23_06,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428386,10_14_2025_13_23_06,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428391,10_14_2025_13_23_11,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428391,10_14_2025_13_23_11,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428396,10_14_2025_13_23_16,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428396,10_14_2025_13_23_16,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428401,10_14_2025_13_23_21,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428401,10_14_2025_13_23_21,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428407,10_14_2025_13_23_27,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428407,10_14_2025_13_23_27,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428412,10_14_2025_13_23_32,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428412,10_14_2025_13_23_32,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428417,10_14_2025_13_23_37,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428417,10_14_2025_13_23_37,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428422,10_14_2025_13_23_42,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428422,10_14_2025_13_23_42,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428427,10_14_2025_13_23_47,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428427,10_14_2025_13_23_47,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428432,10_14_2025_13_23_52,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428432,10_14_2025_13_23_52,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428437,10_14_2025_13_23_57,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
1760428437,10_14_2025_13_23_57,4,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.113.wlan1,0,0,0,0,,,,00:00:00:00:00:00,[channel: 3],0,0,0,0,0,0.0,0,0,0,0
