Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1760440426,10_14_2025_16_43_46,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,211061,61850,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-263,0,2969228,3075425,1530,0.0,0,0,0,0
1760440426,10_14_2025_16_43_46,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,211061,61850,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-263,0,2969228,3075425,1530,0.0,0,0,0,0
1760440431,10_14_2025_16_43_51,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,211061,61850,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-197,0,2984964,3080401,2860,0.0,0,0,0,0
1760440431,10_14_2025_16_43_51,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,624310,74202,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-197,0,2984964,3080401,2860,0.0,0,0,0,0
1760440437,10_14_2025_16_43_57,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,624310,74202,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-197,0,2671641,2765894,3703,0.0,0,0,0,0
1760440437,10_14_2025_16_43_57,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,624310,74202,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-197,0,2671641,2765894,3703,0.0,0,0,0,0
1760440442,10_14_2025_16_44_02,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,928038,81913,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-158,0,2761284,2853099,5006,0.0,0,0,0,0
1760440442,10_14_2025_16_44_02,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,928038,81913,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-158,0,2761284,2853099,5006,0.0,0,0,0,0
1760440447,10_14_2025_16_44_07,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,1344797,93358,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-158,0,2809195,2896880,6309,0.0,0,0,0,0
1760440447,10_14_2025_16_44_07,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.15.wlan0,1344797,93358,0 bps,,,,AUTO 20 ,c4:9f:4c:fc:9b:f3,0,-158,0,2809195,2896880,6309,0.0,0,0,0,0
