Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1758024154,09_16_2025_17_32_34,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,10202692,3919,866.7 Mbps,866.7 Mbps,-34 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-222,0,9886297,10192500,4923,0.0,0,0,0,0
1758024154,09_16_2025_17_32_34,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,10202692,3919,866.7 Mbps,866.7 Mbps,-34 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-222,0,9886297,10192500,4923,0.0,0,0,0,0
1758024159,09_16_2025_17_32_39,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,10475735,3603,866.7 Mbps,866.7 Mbps,-34 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-166,0,9939356,10229771,9254,0.0,0,0,0,0
1758024159,09_16_2025_17_32_39,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,10475735,3603,866.7 Mbps,866.7 Mbps,-34 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-166,0,9939356,10229771,9254,0.0,0,0,0,0
1758024164,09_16_2025_17_32_44,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,34002462,49549,780 Mbps,780 Mbps,-34 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-391,7,9954946,10314973,13579,0.0,0,0,0,0
1758024164,09_16_2025_17_32_44,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,34002462,49549,780 Mbps,780 Mbps,-34 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-391,7,9954946,10314973,13579,0.0,0,0,0,0
1758024169,09_16_2025_17_32_49,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,34002462,49549,780 Mbps,780 Mbps,-34 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-375,13,9961224,10305732,17894,0.0,0,0,0,0
1758024169,09_16_2025_17_32_49,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,34002462,49549,780 Mbps,780 Mbps,-34 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-375,13,9961224,10305732,17894,0.0,0,0,0,0
1758024174,09_16_2025_17_32_54,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,47852017,76995,526.5 Mbps,526 Mbps,-33 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-371,13,9967757,10294542,22226,0.0,0,0,0,0
1758024174,09_16_2025_17_32_54,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,47852017,76995,526.5 Mbps,526 Mbps,-33 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-371,13,9967757,10294542,22226,0.0,0,0,0,0
1758024179,09_16_2025_17_32_59,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,57634129,97288,585 Mbps,585 Mbps,-33 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-620,27,9970554,10286930,26519,0.0,0,0,0,0
1758024179,09_16_2025_17_32_59,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,57634129,97288,585 Mbps,585 Mbps,-33 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-620,27,9970554,10286930,26519,0.0,0,0,0,0
1758024184,09_16_2025_17_33_04,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,57634129,97288,585 Mbps,585 Mbps,-33 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-625,25,9973405,10269269,30862,0.0,0,0,0,0
1758024184,09_16_2025_17_33_04,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.113.wlan0,63172520,108984,585 Mbps,585 Mbps,-33 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,00:bb:60:0b:5a:fe,36,-625,25,9973405,10269269,30862,0.0,0,0,0,0
