Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1757075566,09_05_2025_18_02_46,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,1349362,7625,304.2 Mbps,0.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075566,09_05_2025_18_02_46,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,1349362,7625,304.2 Mbps,0.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075571,09_05_2025_18_02_51,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,1205445,8003,304.2 Mbps,286.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075571,09_05_2025_18_02_51,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,1205445,8003,304.2 Mbps,286.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075576,09_05_2025_18_02_56,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,4336024,17851,304.2 Mbps,432.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075576,09_05_2025_18_02_56,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,4336024,17851,304.2 Mbps,432.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075581,09_05_2025_18_03_01,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,4336024,17851,304.2 Mbps,432.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075581,09_05_2025_18_03_01,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,4336024,17851,304.2 Mbps,432.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075586,09_05_2025_18_03_06,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,5980669,31712,304.2 Mbps,288.0 Mbps,-40 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075586,09_05_2025_18_03_06,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,5980669,31712,304.2 Mbps,288.0 Mbps,-40 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075591,09_05_2025_18_03_11,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,8155072,37788,304.2 Mbps,288.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075591,09_05_2025_18_03_11,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,8155072,37788,304.2 Mbps,288.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075596,09_05_2025_18_03_16,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,8155072,37788,304.2 Mbps,288.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075596,09_05_2025_18_03_16,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,10476747,44601,304.2 Mbps,432.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075601,09_05_2025_18_03_21,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,10476747,44601,304.2 Mbps,432.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075601,09_05_2025_18_03_21,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,10476747,44601,304.2 Mbps,432.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075607,09_05_2025_18_03_27,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,12479550,51435,304.2 Mbps,576.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075607,09_05_2025_18_03_27,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,12479550,51435,304.2 Mbps,576.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075612,09_05_2025_18_03_32,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,12479550,51435,304.2 Mbps,576.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 2x2,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075612,09_05_2025_18_03_32,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,14046778,59659,304.2 Mbps,648.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075617,09_05_2025_18_03_37,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,14046778,59659,304.2 Mbps,648.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075617,09_05_2025_18_03_37,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,14046778,59659,304.2 Mbps,648.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075622,09_05_2025_18_03_42,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,15414164,64796,304.2 Mbps,288.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
1757075622,09_05_2025_18_03_42,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.91.en0,15414164,64796,304.2 Mbps,288.0 Mbps,-41 dBm,Not-Associated,802.11abgn-AX 20 1x1,aa:37:65:db:da:c6,-1,0,0,0,0,0,0.0,0,0,0,0
