Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1758174592,09_18_2025_11_19_52,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,50756,1232845,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174597,09_18_2025_11_19_57,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,71328,3005811,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174603,09_18_2025_11_20_03,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,147489,9544641,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174608,09_18_2025_11_20_08,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,203523,14606039,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174613,09_18_2025_11_20_13,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,259377,18758283,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174618,09_18_2025_11_20_18,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,292490,23751396,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174623,09_18_2025_11_20_23,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,327438,27341775,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174628,09_18_2025_11_20_28,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,357701,30871575,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174633,09_18_2025_11_20_33,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,389798,34001424,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174638,09_18_2025_11_20_38,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,412485,36516519,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174644,09_18_2025_11_20_44,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,441609,39474813,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
1758174649,09_18_2025_11_20_49,6,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,eth1,466305,41545615,1 Gbps,1 Gbps,,,,00:03:2d:3f:7d:03,[channel: 1],0,0,0,0,0,0.0,0,0,0,0
