Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1758022515,09_16_2025_17_05_15,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,3070215,35461,144.4 Mbps,26 Mbps,-56 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
1758022515,09_16_2025_17_05_15,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,4230031,45388,130 Mbps,13 Mbps,-56 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
1758022520,09_16_2025_17_05_20,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,5930458,102865,144.4 Mbps,13 Mbps,-57 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
1758022520,09_16_2025_17_05_20,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,6467645,111770,144.4 Mbps,19.5 Mbps,-57 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
1758022525,09_16_2025_17_05_25,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,7365087,128215,144.4 Mbps,26 Mbps,-57 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
1758022525,09_16_2025_17_05_25,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,7734644,143731,11 Mbps,26 Mbps,-54 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
1758022530,09_16_2025_17_05_30,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,8044807,150846,144.4 Mbps,39 Mbps,-58 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
1758022530,09_16_2025_17_05_30,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,8145221,156236,11 Mbps,52 Mbps,-55 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
1758022535,09_16_2025_17_05_35,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,8516764,165611,144.4 Mbps,19.5 Mbps,-58 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
1758022535,09_16_2025_17_05_35,5,0,0,5000000,5000000,MTU,MTU,MTU,MTU,-1,1.1.sta2004,8516764,165611,144.4 Mbps,19.5 Mbps,-58 dBm,94:A6:7E:74:26:22,802.11bgn-AC 20 2x2,04:f0:21:89:41:f4,11,0,0,0,0,0,0,0,0,0,0
