Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1760599260,10_16_2025_12_51_00,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,22425,59349,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,381,0,63562,65781,30,0.0,0,0,0,0
1760599260,10_16_2025_12_51_00,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,22425,59349,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,381,0,63562,65781,30,0.0,0,0,0,0
1760599265,10_16_2025_12_51_05,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,60843,64066,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,297,0,78190,80739,71,0.0,0,0,0,0
1760599265,10_16_2025_12_51_05,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,60843,64066,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,297,0,78190,80739,71,0.0,0,0,0,0
1760599270,10_16_2025_12_51_10,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,17576210,219311,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,289,0,91432,94388,122,0.0,0,0,0,0
1760599270,10_16_2025_12_51_10,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,17576210,219311,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,289,0,91432,94388,122,0.0,0,0,0,0
1760599275,10_16_2025_12_51_15,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,17576210,219311,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,284,0,103511,106660,183,0.0,0,0,0,0
1760599275,10_16_2025_12_51_15,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,17576210,219311,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,284,0,103511,106660,183,0.0,0,0,0,0
1760599280,10_16_2025_12_51_20,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,40959525,1526137,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,281,0,107615,111614,237,0.0,0,0,0,0
1760599280,10_16_2025_12_51_20,1,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.11.wlan0,40959525,1526137,433 Mbps,433 Mbps,-22,94:A6:7E:74:26:33,802.11abgn-AC 80 ,4a:a4:d7:80:16:cd,149,281,0,107615,111614,237,0.0,0,0,0,0
