Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1760440426,10_14_2025_16_43_46,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,307942160,577938155,650 Mbps,650 Mbps,-37 dBm,a wireless network.,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-6524,0,2508721,2588887,1255,0.0,0,0,0,0
1760440426,10_14_2025_16_43_46,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,3768855,707503,866.7 Mbps,866 Mbps,-36 dBm,a wireless network.,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-6524,0,2508721,2588887,1255,0.0,0,0,0,0
1760440431,10_14_2025_16_43_51,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,3768855,707503,866.7 Mbps,866 Mbps,-36 dBm,a wireless network.,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-6524,0,2737112,2818732,2560,0.0,0,0,0,0
1760440431,10_14_2025_16_43_51,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,3768855,707503,866.7 Mbps,866 Mbps,-36 dBm,a wireless network.,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-6524,0,2737112,2818732,2560,0.0,0,0,0,0
1760440437,10_14_2025_16_43_57,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,5832900,2825445,585 Mbps,585 Mbps,-36 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-9783,103,2585512,2672064,3525,0.0,0,0,0,0
1760440437,10_14_2025_16_43_57,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,5832900,2825445,585 Mbps,585 Mbps,-36 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-9783,103,2585512,2672064,3525,0.0,0,0,0,0
1760440442,10_14_2025_16_44_02,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,34100322,3341573,585 Mbps,585 Mbps,-36 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-11733,103,2689438,2776401,4815,0.0,0,0,0,0
1760440442,10_14_2025_16_44_02,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,34100322,3341573,585 Mbps,585 Mbps,-36 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-11733,103,2689438,2776401,4815,0.0,0,0,0,0
1760440447,10_14_2025_16_44_07,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,34100322,3341573,585 Mbps,585 Mbps,-36 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-15641,83,2744179,2830734,6101,0.0,0,0,0,0
1760440447,10_14_2025_16_44_07,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,34100322,3341573,585 Mbps,585 Mbps,-36 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-15641,83,2744179,2830734,6101,0.0,0,0,0,0
1760440452,10_14_2025_16_44_12,3,0,0,3000000,3000000,MTU,MTU,MTU,MTU,-1,1.117.wlan0,49322319,3583353,585 Mbps,585 Mbps,-35 dBm,92:3C:B3:6C:43:41,802.11abgn-AC 20 1x1,f4:8c:50:e2:01:67,36,-19551,64,2792682,2874185,7410,0.0,0,0,0,0
