Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1760094338,10_10_2025_16_35_38,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094338,10_10_2025_16_35_38,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094343,10_10_2025_16_35_43,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094343,10_10_2025_16_35_43,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094348,10_10_2025_16_35_48,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094348,10_10_2025_16_35_48,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094353,10_10_2025_16_35_53,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094353,10_10_2025_16_35_53,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094358,10_10_2025_16_35_58,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094358,10_10_2025_16_35_58,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094363,10_10_2025_16_36_03,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094363,10_10_2025_16_36_03,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094368,10_10_2025_16_36_08,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094368,10_10_2025_16_36_08,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094374,10_10_2025_16_36_14,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094374,10_10_2025_16_36_14,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094379,10_10_2025_16_36_19,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094379,10_10_2025_16_36_19,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094384,10_10_2025_16_36_24,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094384,10_10_2025_16_36_24,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094389,10_10_2025_16_36_29,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094389,10_10_2025_16_36_29,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094394,10_10_2025_16_36_34,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
1760094394,10_10_2025_16_36_34,4,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.38.wlan0,0,0,866 Mbps,866 Mbps,-33,92:3C:B3:6C:43:41,AUTO 20 ,26:29:3a:a1:c3:5b,36,0,0,0,0,0,0.0,0,0,0,0
