Time epoch,Time,Total-Station-Count,UL-Min-Requested,UL-Max-Requested,DL-Min-Requested,DL-Max-Requested,UL-Min-PDU,UL-Max-PDU,DL-Min-PDU,DL-Max-PDU,Attenuation,Name,Rx-Bps,Tx-Bps,Rx-Link-Rate,Tx-Link-Rate,RSSI,AP,Mode,MAC,Channel,Rx-Latency,Rx-Jitter,Ul-Rx-Goodput-bps,Ul-Rx-Rate-ll,Ul-Rx-Pkts-ll,Ul-Rx-Drop_Percent,Dl-Rx-Goodput-bps,Dl-Rx-Rate-ll,Dl-Rx-Pkts-ll,DL-Rx-Drop-Percent
1755064190,08_13_2025_11_19_50,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,1182552,33754,324 Mbps,324 Mbps,-63,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2556,0,1259248,1297578,839,0.0,0,0,0,0
1755064190,08_13_2025_11_19_50,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,1076029,45024,306 Mbps,306 Mbps,-63,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2556,0,1259248,1297578,839,0.0,0,0,0,0
1755064197,08_13_2025_11_19_57,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,1076029,45024,306 Mbps,306 Mbps,-63,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2574,0,1146123,1188691,1289,0.0,0,0,0,0
1755064197,08_13_2025_11_19_57,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,1076029,45024,306 Mbps,306 Mbps,-63,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2574,0,1146123,1188691,1289,0.0,0,0,0,0
1755064202,08_13_2025_11_20_02,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,1046556,56051,306 Mbps,306 Mbps,-63,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2576,0,1054567,1089778,1644,0.0,0,0,0,0
1755064202,08_13_2025_11_20_02,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,1046556,56051,306 Mbps,306 Mbps,-63,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2576,0,1054567,1089778,1644,0.0,0,0,0,0
1755064208,08_13_2025_11_20_08,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,2572658,65173,408 Mbps,408 Mbps,-63,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2578,0,1103702,1143945,2203,0.0,0,0,0,0
1755064208,08_13_2025_11_20_08,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,2572658,65173,408 Mbps,408 Mbps,-63,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2578,0,1103702,1143945,2203,0.0,0,0,0,0
1755064214,08_13_2025_11_20_14,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,3445342,69398,408 Mbps,408 Mbps,-64,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2577,0,1121406,1157919,2736,0.0,0,0,0,0
1755064214,08_13_2025_11_20_14,20,0,0,10000000,10000000,MTU,MTU,MTU,MTU,-1,1.52.wlan0,3445342,69398,408 Mbps,408 Mbps,-64,18:A9:ED:33:68:47,802.11abgn-AX 80 ,b8:2d:28:d1:2b:c7,128,2577,0,1121406,1157919,2736,0.0,0,0,0,0
